No,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Ar_N,fr_C_O
1517,CC(S1)=CC=C1C(C2=NN(CC(CCCCCC)CCCCCCCC)N=C23)=C(F)C(F)=C3C4=CC=C(C5=CC6=C(C(C7=CC(Cl)=C(CC(CC)CCCC)S7)=C8C=C(SC8=C6C9=CC(Cl)=C(CC(CC)CCCC)S9)C)S5)S4,17.331119383696873,17.331119383696873,0.19081487350855508,-0.870845222,0.04055699149886579,13.316455696202532,1217.6989999999992,1136.0509999999992,1215.409987,424,0.1700469708803047,-0.202926621,0.20292662142524273,0.1700469708803047,0.4430379746835443,0.9113924050632911,1.4430379746835442,35.49679594822467,9.94124246886725,2.3011056776266288,-2.16007807,2.554445712549877,-2.135031816,7.283380092719524,0.32662506042716344,4.44380683361089,1.1683846780006686,3319.6194033255856,55.742972003584825,47.91729734969641,54.32813472729967,38.37000725414486,29.873610414603423,35.52851884618825,22.384114516652506,30.15221431758998,16.31816770912062,24.103715618369318,11.700265527940896,19.390650790434584,-3,3.399587596165869e+17,60.58673469387755,28.520833333333332,13.99373271244004,503.745017522904,0,11.033401435232523,11.63444168209179,0,0,0,0,8.78083009534964,14.99386983910109,68.02071526760842,180.319092191277,105.81541557726236,80.07066318227479,27.71692601678922,8.78083009534964,122.42828474517378,0,14.99386983910109,17.75371813848418,203.19272970780986,0,89.71923363207253,0,51.51668912899577,0,0,0,91.22259504807346,14.99386983910109,19.386399651764595,43.23563421995722,189.46744443146918,48.53093654769288,82.72237882609609,30.71,11.63444168209179,0,8.78083009534964,11.126902983393991,45.08617036703187,63.20163794614261,181.09164493645395,16.13329210043375,59.13319603887966,78.7979957401424,33.39924339706711,36.88675777604113,24.879917386405523,12.361551360589019,14.420085075953702,3.7000689515583067,-0.163801219,17.09842011487431,26.001250909730143,18.537971865796337,0.5151515151515151,79,0,3,0,0,0,2,7,9,9,0,13,31,0,0,9,25.498540000000077,350.6540000000011,3,0
1518,CC(S1)=CC=C1C(C2=NN(CC(CCCCCCCCCC)CCCCCCCC)N=C23)=C(F)C(F)=C3C4=CC=C(C5=CC6=C(C(C7=CC(Cl)=C(CC(CC)CCCC)S7)=C8C=C(SC8=C6C9=CC(Cl)=C(CC(CC)CCCC)S9)C)S5)S4,17.42895978599341,17.42895978599341,0.19556228656812458,-0.866797922,0.03707638907297176,13.25301204819277,1273.8069999999993,1184.0949999999991,1271.472588,448,0.1700469708803047,-0.202926621,0.20292662142524273,0.1700469708803047,0.42168674698795183,0.8674698795180723,1.3614457831325302,35.496796359402936,9.938277755489821,2.3017737327692624,-2.161592977,2.5548681050574014,-2.135186568,7.283400638368593,0.3260155312795926,2.7391092240139407,1.1370873473234735,3394.7702783100735,58.571399128331,50.745724474442596,57.15656185204585,40.37000725414485,31.87361041460342,37.52851884618825,23.798328079025595,31.566427879963076,17.318167709120612,25.103715618369318,12.40737230912744,20.09775757162113,-3,8.103825015899282e+18,64.47314049586777,31.258844953173778,15.650071836680143,529.2047859804904,0,11.033401435232523,11.63444168209179,0,0,0,0,8.78083009534964,14.99386983910109,68.02071526760842,206.0023786829811,105.81541557726236,80.07066318227479,27.71692601678922,8.78083009534964,122.42828474517378,0,14.99386983910109,17.75371813848418,228.87601619951394,0,89.71923363207253,0,51.51668912899577,0,0,0,91.22259504807346,14.99386983910109,19.386399651764595,43.23563421995722,215.15073092317326,48.53093654769288,82.72237882609609,30.71,11.63444168209179,0,8.78083009534964,11.126902983393991,45.08617036703187,63.20163794614261,206.77493142815797,16.13329210043375,59.13319603887966,78.7979957401424,33.39924339706711,37.0862579991338,24.937125431257943,12.404828239274389,14.510308856307356,3.724640899322302,-0.158788872,17.148078974308508,31.479410858914438,18.590359835909258,0.5428571428571428,83,0,3,0,0,0,2,7,9,9,0,13,35,0,0,9,27.058940000000092,369.12200000000115,3,0
1519,CC1=C(C=C(S1)C2=C(C(F)=C(C3=NSN=C32)C4=CC(CC(CCCCCCCCC)CCCCCCCCCCC)=C(S4)C5=CC6=C(C=C(C)S6)S5)F)CC(CCCCCCCCCCC)CCCCCCCCC,17.35196962398176,17.35196962398176,0.2902754626923836,-0.781079024,0.03567026376795462,12.853333333333333,1119.8709999999994,1019.0709999999995,1118.645813,418,0.17001643197732122,-0.20292717,0.20292716966275323,0.17001643197732122,0.38666666666666666,0.7466666666666667,1.16,32.142300559710506,9.879869168871835,2.2925392586251054,-2.174371449,2.493691528853047,-2.055294104,7.312282420545569,0.3996432958142442,4.258633361172914,1.2373535039865495,2435.875086438558,53.04053712355404,48.02575688956421,52.108239794202824,36.752283753565116,31.117744327509147,35.11402739456029,22.88718648442606,28.095834058365714,16.3511266290829,21.573440566033334,11.806234718907433,17.14279469337473,-2.04,3.3613695022671068e+16,62.16178455173366,35.548369403331826,20.225820215574164,476.0077151610969,0,11.033401435232523,11.63444168209179,0,0,0,0,8.78083009534964,8.747079962832899,45.34714351173895,258.84452722409895,73.91730099479648,38.66272299514599,22.855090328592603,8.78083009534964,77.50857212510829,0,8.747079962832899,11.835812092322787,285.53364486933214,0,56.78110732673482,0,30.635491758199194,0,0,0,57.07533085693756,8.747079962832899,12.841643245852019,37.31772817379583,279.72572459489544,24.26546827384644,51.068733026369905,25.78,11.63444168209179,0,8.78083009534964,0,33.9961165109493,34.324124978453234,271.18491001647374,22.673571755869474,22.673571755869474,65.80789147199017,8.747079962832899,46.821954323695465,8.04367508397579,6.571469205400728,0,4.172938635168998,-0.381863797,9.08306650714053,49.63418465046565,13.55457539091985,0.696969696969697,75,0,2,0,0,0,1,5,6,7,0,9,43,0,0,6,25.427140000000062,335.4230000000007,2,0
1520,CC(SC1=C2C3=CC(F)=C(SCC(CCCC)CCCCCC)S3)=CC1=C(C4=CC(F)=C(SCC(CCCC)CCCCCC)S4)C5=C2C=C(C6=C(CCCCCCCC)C=C(C7=NN=C(C8=CC(CCCCCCCC)=C(C)S8)N=N7)S6)S5,16.713910857371182,16.713910857371182,0.11193524339143313,-0.111935243,0.028116308549360376,12.738095238095237,1288.0979999999988,1191.329999999999,1286.5368735119996,458,0.21309348977127526,-0.20480184,0.21309348977127526,0.204801840251012,0.39285714285714285,0.8095238095238095,1.3214285714285714,32.19728388802088,9.969206009500846,2.2784593870049488,-2.155200002,2.555798878122922,-2.038414084,8.010403660538799,0.45082240952367864,1.7884901365366752,1.1956962212557716,3083.765790313884,59.21174551987831,52.05698880321569,58.58896145063749,41.065476801504545,32.72081879267255,39.59099539754591,23.77241249696674,33.07120410455969,16.720227706640685,26.624958303938012,11.785062281634744,21.429103281447823,-2.56,5.827884317258119e+19,67.37277271387399,35.58368683685284,18.753922099518604,536.642741557592,0,11.63444168209179,0,11.648808995999854,0,0,0,8.78083009534964,0,111.93921239959482,182.800498902516,124.57496486927579,72.06778162096316,18.172652742446758,8.78083009534964,111.71677342825845,0,20.39472723320415,11.835812092322787,256.43290464034953,11.505707213493578,68.91384146365804,0,52.03859514160164,0,0,0,91.54448516639067,31.90043444669773,12.841643245852019,37.31772817379583,242.20662601086872,44.81656076581382,72.21088340346944,51.56,0,0,8.78083009534964,11.63444168209179,23.48462108832264,89.99431045738277,203.99767557720153,80.20769928845593,23.469520014857956,79.65536587137143,20.39472723320415,37.305457685377625,13.81702962156725,8.85149110598712,21.36520675417141,4.892057314868532,3.9803993739776056,12.93422645893455,36.783074692866855,18.071056992249055,0.6,84,0,4,0,0,0,1,7,8,12,0,14,41,0,0,8,26.71584000000008,375.6220000000012,4,0
1521,CCCCCCC(CCCCCCCC)CC1=C(C2=CC=C(C3=C(C(F)=C(C4=CC=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C)S5)S4)C6=NSN=C63)F)S2)SC(C7=CC=C(C)C(C(N8CC(CCCCCC)CCCCCCCC)=O)=C7C8=O)=C1,17.46193929959788,17.46193929959788,0.155513599726413,-0.895266418,0.028168404818804275,13.608695652173912,1347.1339999999998,1233.229999999999,1345.7404412959997,504,0.261726218150124,-0.274036611,0.27403661081812064,0.261726218150124,0.391304347826087,0.7608695652173914,1.2065217391304348,32.142303141407375,9.880386846182443,2.4040136437668984,-2.227374191,2.5038058353203994,-2.344945157,7.254132582171513,0.062133867576594726,1.6439690387022714,1.1183534309197813,3342.437255458664,65.19487318300376,57.883325193126545,61.965808097765176,44.9373542637673,37.00574268244411,41.002025749495246,27.468209703847133,32.47273313255485,19.838060858788424,25.235363401515624,14.492336537923961,19.70271211471044,-3.94,2.469746016458666e+22,73.86188498884667,39.31826553415768,20.31787341485531,574.7069384446313,0,11.033401435232523,11.63444168209179,0,11.814359458703011,0,14.48898409899412,8.78083009534964,8.747079962832899,45.34714351173895,271.98309251455134,110.37303591543012,51.125385447219955,33.98199331198659,18.36990446349328,79.92309175087311,0,13.646989693683377,17.75371813848418,299.38111926871335,6.544756405912575,92.85978288197096,0,50.830384831000075,0,0,0,57.07533085693756,32.00610555829896,12.841643245852019,43.23563421995721,314.97548064381,48.53093654769288,61.863786266232594,63.160000000000004,11.63444168209179,4.794537184071822,13.57536727942146,28.859168488258398,50.29516730426447,93.73025208680589,236.17941781444645,16.236695608785215,36.459624283010186,78.79799574014243,8.747079962832899,44.33943103379862,7.524989745998974,39.39776757403708,0,6.472262630280143,-0.719559163,16.8987264618304,46.15377546328748,18.265939586773733,0.625,92,0,5,0,1,1,2,5,7,9,0,12,47,0,0,8,27.859940000000087,398.99400000000156,2,2
1522,CCCCCCC(CCCCCCCC)CC1=C(C2=CC=C(C3=C(C(F)=C(C4=CC=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C)S5)S4)C6=NSN=C63)F)S2)SC(C7=C(F)C(F)=C(C)C(C(N8CC(CCCCCC)CCCCCCCC)=O)=C7C8=O)=C1,17.467008935349334,17.467008935349334,0.043811239207019126,-1.127471126,0.021663622777714577,13.595744680851064,1383.1139999999996,1271.2259999999992,1381.7215976719997,516,0.26183844579523524,-0.27403349,0.27403349040120484,0.26183844579523524,0.3723404255319149,0.723404255319149,1.1595744680851063,32.14230392221451,9.879658528690355,2.4338889954426643,-2.227221131,2.5108334330846294,-2.345172647,7.254176744495731,0.06211154416142969,1.5755073115184488,1.1459828478327583,3459.6773462618303,66.93536015900992,58.48455360076576,62.56703650540439,45.77555822121882,37.22302355293038,41.219306619981516,27.666153007035998,32.670676435743715,20.021759845315447,25.403273330460856,14.59181374736494,19.81586028741505,-4.08,1.0949100428180288e+24,75.68823804205434,39.496037593396,20.070871017946747,583.0380092504839,0,11.033401435232523,23.26888336418358,0,11.814359458703011,0,14.48898409899412,17.56166019069928,8.747079962832899,45.34714351173895,259.8503583776282,104.80958442373313,56.68883693891695,33.98199331198659,27.15073455884292,79.92309175087311,0,13.646989693683377,17.75371813848418,299.38111926871335,6.544756405912575,92.36149042713953,0,50.830384831000075,0,0,0,57.07533085693756,32.00610555829896,12.841643245852019,54.870075902048995,314.97548064381,36.39820241076966,61.863786266232594,63.160000000000004,35.08324282288659,4.794537184071822,22.3561973747711,45.84337140225594,43.92147673158521,147.49786963066774,183.14736127903916,11.336785877934737,24.26546827384644,60.59889453475758,8.747079962832899,78.21396957650393,6.834807435568409,37.65059556642225,0,2.673493138411293,-4.31932115,12.016816966201402,43.3873290776191,17.208976056204403,0.625,94,0,5,0,1,1,2,5,7,9,0,14,47,0,0,8,28.138140000000092,398.91000000000156,2,2
1523,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C(SC%11=C%12C%13=CC=C(CC(CC)CCCC)S%13)=CC%11=C(C%14=CC=C(CC(CC)CCCC)S%14)C%15=C%12C=C(C%16=CC=C(C%17=C(F)C(F)=C(C%18=CC=C(C)S%18)C%19=NN(CC(CCCCCCCC)CCCCCC)N=C%19%17)S%16)S%15)S%10)S7)S6)S5,18.125268964239467,18.125268964239467,0.020343734236262456,-0.880432247,0.035643222326284,13.92258064516129,2332.714999999999,2170.4269999999974,2329.8646818320003,822,0.19667820019741952,-0.288460238,0.2884602380201063,0.19667820019741952,0.23870967741935484,0.5225806451612903,0.8709677419354839,32.150361436310355,9.808408544632751,2.436833692527045,-2.188236523,2.6136216717435965,-2.217877872,7.329702808183434,0.09798608504646165,1.5600834302575157,0.7740845447595228,7567.331300243249,108.19305078835636,94.62359123908155,106.05454337206979,75.65645295071371,59.604029468338496,71.03498160132666,44.81859396729669,60.654400663444754,33.54821346457151,50.23696723060295,24.20690655690525,41.28798275277609,-6.9,2.536501913859826e+54,116.1558638685196,54.46641420926758,25.706222973892164,978.7496246743956,0,11.033401435232523,23.200931574821666,0,0,0,9.589074368143644,8.78083009534964,14.99386983910109,158.71500229108636,315.24025597515293,227.96673107515127,181.0225237353461,38.552856760103154,18.369904463493285,221.65947014278436,0,14.99386983910109,41.42534232312975,386.99905976385463,0,194.23276656772234,0,111.41506404940279,0,0,0,158.71500229108636,26.560359731830964,45.06968614346864,66.90725840460279,398.94195710554675,121.32734136923226,162.7930420083709,64.85,11.63444168209179,0,18.369904463493285,22.69339287612387,91.01160051846543,177.18790439553322,285.05579627518085,45.34714351173895,120.6136316510524,206.98429815920676,10.197363616602075,41.117007692126975,25.64424063798734,63.656281673165374,15.683865835917885,8.96375953901695,1.9191591358342985,46.80574931849067,48.21867100290475,37.491265164555756,0.4925373134328358,155,0,5,1,0,1,3,15,18,19,0,21,61,0,0,19,48.80313999999973,692.625000000002,3,2
1524,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=C(CC(CCCCCCCC)CCCC)C=C(C(SC7=C8)=NC7=CC9=C8N=C(C%10=CC(CC(CCCC)CCCCCCCC)=C(C)S%10)S9)S6)S5,5.594502227823154,5.594502227823154,0.6731413909217027,0.6731413909217027,0.035702807547327145,13.577777777777778,1354.293999999999,1245.429999999999,1352.6278194559998,486,0.1341580367361733,-0.235109378,0.23510937777985852,0.1341580367361733,0.34444444444444444,0.7777777777777778,1.288888888888889,32.143243350087914,9.887543778348611,2.2753300474903937,-2.168298993,2.5515931319864933,-2.050864833,7.304723763140812,0.40807195957088777,1.5533596508853384,1.0387539819480487,3618.6677209476343,62.93536015900991,56.87073428133504,63.40270692875685,44.04046589199247,36.165929632326296,42.697902279748135,26.996891677547477,36.01188898885649,19.716132405071885,29.01164631092579,14.207157057369068,23.474241349896033,-3.06,3.0277220693685044e+23,69.76071228851991,35.08395245423374,17.88268954189906,575.7930716641866,0,10.01524739370553,0,0,0,0,0,9.967957041894417,0,90.6942870234779,235.17290303945336,134.99295874374099,70.31636879487218,30.18753565557332,0,131.29981655351642,0,9.967957041894417,23.671624184645573,274.7036639305386,0,91.2991624428153,0,50.40503353930732,0,0,0,90.6942870234779,9.967957041894417,25.683286491704038,37.51909858402682,265.80839479765257,60.6636706846161,91.01056306934584,25.78,0,0,0,0,5.917906046161393,45.223188590348244,284.3251304302137,15.317745879099594,56.683929389673686,163.9114003153266,9.967957041894417,5.432121032313395,16.020367252312763,25.44447401777764,5.220585859569946,8.258146153643679,2.9446916097918194,25.0585159938947,42.01196828213597,23.609129798560083,0.575,90,0,2,0,0,0,2,8,10,10,0,10,41,0,0,10,30.250040000000112,415.17000000000127,2,0
1525,CC1=CC(C(S1)=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(C4=C2C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)S7)C8=NN(CC(CCCCCCCC)CCCCCC)N=C68)S5)S4)C9=CC(Cl)=C(CC(CC)CCCC)S9,17.331119383696873,17.331119383696873,0.19081487350855486,-0.870845222,0.04055699149886579,13.316455696202532,1217.698999999999,1136.050999999999,1215.409987,424,0.1700469708803047,-0.202926621,0.20292662142524273,0.1700469708803047,0.4430379746835443,0.9113924050632911,1.4430379746835442,35.496795948224566,9.941242468867227,2.3011056776266265,-2.16007807,2.554445712549868,-2.135031816,7.283380092719556,0.3266250604271643,4.35955137640484,1.1683846780006695,3319.619403325587,55.742972003584825,47.917297349696405,54.32813472729967,38.37000725414487,29.873610414603426,35.528518846188256,22.384114516652524,30.152214317589973,16.318167709120637,24.10371561836933,11.700265527940912,19.390650790434563,-3,3.2507613949204634e+17,60.58673469387755,28.520833333333332,13.99373271244004,503.7450175229038,0,11.033401435232523,11.63444168209179,0,0,0,0,8.78083009534964,14.99386983910109,68.02071526760842,180.31909219127704,105.81541557726236,80.07066318227479,27.71692601678922,8.78083009534964,122.42828474517376,0,14.99386983910109,17.75371813848418,203.19272970780986,0,89.71923363207253,0,51.51668912899577,0,0,0,91.22259504807346,14.99386983910109,19.386399651764595,43.23563421995722,189.4674444314692,48.53093654769288,82.72237882609609,30.71,11.63444168209179,0,8.78083009534964,11.126902983393991,45.086170367031876,63.20163794614261,181.09164493645395,16.13329210043375,59.13319603887967,78.79799574014241,33.39924339706711,36.88675777604112,24.879917386405523,12.361551360589019,14.420085075953702,3.700068951558306,-0.163801219,17.09842011487431,26.00125090973015,18.537971865796333,0.5151515151515151,79,0,3,0,0,0,2,7,9,9,0,13,31,0,0,9,25.498540000000077,350.654000000001,3,0
1526,O=C(C1=C(F)C2=C(SC(C3=CC4=C(S3)C(C5=CC=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC=C(S7)CC(CCCC)CC)C)=C2S1)C)OCC(CC)CCCC,16.336769454003964,16.336769454003964,0.10355823877873371,-0.530064534,0.0633421351768118,13.616666666666667,919.4629999999994,855.9589999999997,918.3136354760002,322,0.35090945514302707,-0.461135256,0.4611352559435564,0.35090945514302707,0.6166666666666667,1.15,1.7,32.1407293606045,9.94948295176911,2.288366144853181,-2.13655992,2.5510345313714837,-2.13576332,7.315914050598566,0.04291637679288177,4.113427290793101,1.3631168050981146,2406.1775511875176,42.500695795395075,36.946704937224965,41.845684422791315,29.115987058721398,22.685445230252224,27.584424715818578,16.92809875377351,23.818642070902573,12.528593996169809,19.576015572714226,8.780040110320025,16.229664181521727,-2.4,27039480222477.496,45.6185119259523,20.85331324726836,9.717929030578626,381.78389877654865,4.736862953800049,4.877147193701299,5.817220841045895,0,0,5.969305287951849,0,9.184952231746642,0,68.02071526760842,112.17146105032985,87.26185981741311,70.82544581563567,16.18394907468332,13.921815185546691,104.24845294836197,0,0,17.75371813848418,145.28140031848915,6.606881964512918,66.60115922032205,0,30.635491758199187,0,0,0,68.02071526760842,12.576187252464766,17.578506199652068,37.418413378911325,147.7725558258342,36.39820241076966,60.89392415100087,26.3,11.786526128997744,4.794537184071822,4.39041504767482,4.877147193701299,29.746824317461893,57.85629123512906,118.38828607511113,11.336785877934737,52.27088071142957,84.86436280860401,4.736862953800049,25.66936908793859,10.64249530838385,23.64345154134746,3.198355260920467,2.6746280286806083,0.7735598087243097,14.34433297939407,16.533441649778517,18.187033001498797,0.5098039215686274,60,0,2,0,0,0,1,6,7,8,0,9,22,0,0,7,19.16314,269.5704999999994,0,1
1527,O=C(C1=C(F)C2=C(SC(C3=CC4=C(S3)C(C5=CC(F)=C(CSC(CCCC)CC)S5)=C6C=C(SC6=C4C7=CC(F)=C(CSC(CCCC)CC)S7)C)=C2S1)C)OCC(CC)CCCC,16.361756904853454,16.361756904853454,0.01843063014724544,-0.602648493,0.05636856819819951,13.546875,1019.5769999999993,958.0889999999995,1018.2389338520002,346,0.35090945514302707,-0.461135256,0.4611352559435564,0.35090945514302707,0.625,1.171875,1.71875,32.16891015802465,9.993621959834092,2.295979834029348,-2.136559292,2.5563022064136156,-2.135763321,7.9903225539227885,0.042914692333409776,4.147093886222234,1.3640247019374268,2553.6859219424446,45.65539633377433,38.36442992579189,44.89640257321369,30.937354263767315,23.129001245647718,30.125490311175383,16.885435773754597,26.290173129746126,12.223974321937183,22.633559005335965,8.397957477257401,18.336455454030062,-1.84,153395778845027.75,50.04800791840245,22.972805332876355,10.872647750338109,410.3611896331316,4.736862953800049,16.511588875793088,5.817220841045895,0,0,5.969305287951849,0,17.96578232709628,23.52376989878223,68.02071526760842,86.48817455862581,76.13495683401914,83.07673470169101,25.938243462085918,22.70264528089633,127.7722228471442,0,0,5.917906046161393,154.44534034609507,6.606881964512918,66.10286676549062,0,30.635491758199187,0,0,0,91.54448516639067,23.076063312429117,16.24257016729363,37.217042968680325,147.7725558258342,24.26546827384644,60.89392415100087,26.3,11.786526128997744,4.794537184071822,13.171245143024459,29.0363768864674,27.391807487922723,139.2245049406014,35.515215001721494,57.47987764866217,30.447507098472855,60.59889453475758,4.736862953800049,57.230382662239464,12.860698019014613,20.620643230516478,3.5039501903790944,2.0032288852518976,0.06632273172336789,7.855948667823868,13.078817360945386,17.44667491877251,0.5098039215686274,64,0,2,0,0,0,1,6,7,10,0,13,24,0,0,7,20.327540000000017,285.2644999999999,0,1
1528,O=C(C1=C(F)C2=C(SC(C3=CC4=C(S3)C(C5=CC(F)=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC(F)=C(S7)CC(CCCC)CC)C)=C2S1)C)OCC(CC)CCCC,16.341399083633593,16.341399083633593,0.021104917689048985,-0.600385595,0.06329982790409858,13.596774193548388,955.4429999999993,893.9549999999996,954.2947918520001,334,0.35090945514302707,-0.461135256,0.4611352559435564,0.35090945514302707,0.5967741935483871,1.1129032258064515,1.6451612903225807,32.140731103565955,9.947501789055547,2.297360479608016,-2.13655974,2.5550580902963103,-2.135763321,7.315950045113392,0.04291489317270419,4.119242553889382,1.3990911595979791,2513.5701705912593,44.24118277140123,37.54793334486417,42.44691283043052,29.937354263767315,22.89674303659479,27.79572252216114,17.159709468002898,23.987096554804797,12.688418483997182,19.785638762179317,8.829219484988538,16.338135087775996,-2.54,57415692408315.29,47.42316388034982,21.18103580053823,9.836410288510194,390.1149695824011,4.736862953800049,16.511588875793088,5.817220841045895,0,0,5.969305287951849,0,17.96578232709628,0,68.02071526760842,112.17146105032985,75.12912568048989,70.82544581563567,16.18394907468332,22.70264528089633,104.24845294836197,0,0,17.75371813848418,145.28140031848915,6.606881964512918,66.10286676549062,0,30.635491758199187,0,0,0,68.02071526760842,12.576187252464766,17.578506199652068,49.0528550610031,147.7725558258342,24.26546827384644,60.89392415100087,26.3,11.786526128997744,4.794537184071822,13.171245143024459,29.0363768864674,17.22203630678758,164.90779143230546,11.336785877934737,68.8166635265969,6.923737199690624,60.59889453475758,4.736862953800049,57.259264656896974,9.207983526908682,20.739826203323748,2.5351686639676365,2.0253168041908127,-0.286370235,7.895987563632759,14.221566134692226,17.401256681811397,0.5098039215686274,62,0,2,0,0,0,1,6,7,8,0,11,22,0,0,7,19.441340000000004,269.48649999999947,0,1
1529,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CSC(CC)CCCC)SC(CSC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5,16.518264984131157,16.518264984131157,0.0010414779555096843,-0.120285304,0.04336815686123544,14.142857142857142,1314.089999999999,1231.433999999999,1312.3489983039997,448,0.19671034627397224,-0.28845966,0.2884596597739405,0.19671034627397224,0.40476190476190477,0.8690476190476191,1.3452380952380953,32.169320576409305,9.838012174367698,2.4191674704587873,-2.178075967,2.566753835641612,-2.208576952,7.991719044177657,0.09805670563657799,1.7894276225410752,1.117814676137947,3612.5722624694836,59.34526629915676,50.72524728559122,58.89021309486848,40.750547311706725,31.135272875473145,39.7647551028563,23.116226464681425,34.85761971237239,17.099963628445952,29.99860902725849,12.137056084962854,24.484807803891353,-2.76,6.390477528398937e+19,64.23231599894372,29.25145076141011,13.544914615576081,539.2926236040624,0,11.63444168209179,11.566489892729878,0,0,0,9.589074368143644,8.78083009534964,23.52376989878223,90.6942870234779,132.43975707263712,112.73915277695299,122.9574438265293,20.881197370796592,18.36990446349328,145.95683507685783,0,0,11.835812092322787,206.81774448303239,0,111.68206735878047,0,50.14408053300438,0,0,0,114.21805692226016,22.066365952694227,24.3473504593456,37.31772817379583,219.22880706148064,48.53093654769288,70.31636879487218,34.14,0,0,18.36990446349328,23.200931574821666,44.58949411907511,208.9409579436884,17.718790439553317,102.82702116040113,23.52376989878223,105.6355744076759,0,35.237557513157796,17.332886974364907,45.51612259799499,3.1631295546259226,4.564080983268387,2.074364843748233,16.780038533125992,19.423528363191682,22.241623969855414,0.4857142857142857,84,0,2,1,0,1,1,8,9,12,0,14,31,0,0,10,26.412240000000075,378.165000000001,0,2
